VehListdays,VehMileage,Dealer_Listing_Price,VehYear,ListingID,VehEngine,SellerListSrc,SellerState,VehFuel,VehColorExt,VehColorInt,VehTransmission,VehPriceLabel,VehDriveTrain,Vehicle_Trim,VehMake,VehModel,RatingCategory,SellerCategory,SellerIsPriv,SourceCategory,VehCertified
74.76678241,20221.0,29500.0,2018,155416,V6,Jeep Certified Program,OH,Gasoline,Red,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
0.483796296,39125.0,28998.0,2016,159313,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),PA,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
7.849675926,23317.0,32793.0,2018,159713,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Blue,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
17.49340278,48873.0,24702.0,2017,159866,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Gray,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
25.83793981,15399.0,34900.0,2018,160932,3.6L V6,HomeNet Automotive,IA,Gasoline,Silver,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
3.641481481,8963.0,34988.0,2018,161673,3.6L V6,Inventory Command Center,NC,Gasoline,White,black,Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
23.89244213,22504.0,36995.0,2018,162250,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),CA,Gasoline,Silver,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Good Rating,Low Volume Sellers,False,High-Frequency Sources,True
164.1894097,43712.0,24995.0,2017,162262,V6,Inventory Command Center,PA,Gasoline,Red,black,Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
14.94543981,21632.0,30629.0,2017,162964,3.6L V6 24V MPFI DOHC,Jeep Certified Program,OH,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
18.79453704,27631.0,25998.0,2015,163191,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MD,Gasoline,Gray,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,High Volume Sellers,False,High-Frequency Sources,False
15.00289352,46723.0,25299.0,2015,164027,3.6L V6,Jeep Certified Program,MD,E85 Flex Fuel,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
222.9321065,46780.0,19965.0,2015,166042,3.6L V6,Digital Motorworks (DMi),IL,E85 Flex Fuel,Red,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
1.971064815,33908.0,28700.0,2015,167678,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),NC,Gasoline,Gray,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
8.908402778,35208.0,35995.0,2018,171222,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),MI,Gasoline,Silver,black,8-Speed Automatic,Great Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,True
1.442685185,14266.0,26745.0,2018,172094,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IN,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
98.8300463,27919.0,27887.0,2015,172220,3.6L V6,HomeNet Automotive,MO,Gasoline,Black,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
20.43465278,48880.0,26730.0,2015,174299,3.6L V6,HomeNet Automotive,WI,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
123.7702894,22666.0,36996.0,2018,174895,3.6L V6,Inventory Command Center,MI,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
18.37684028,27705.0,24999.0,2017,176426,3.6L V6,Inventory Command Center,MI,Gasoline,Other,unknown,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
80.94915509,38960.0,24995.0,2017,176807,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),PA,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
29.53375,17784.0,32480.0,2018,177279,3.6L V6,HomeNet Automotive,MD,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
75.9715162,4015.0,34800.0,2018,177533,3.6L V6 24V MPFI DOHC,Jeep Certified Program,IL,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
27.95699074,40592.0,22800.0,2017,178278,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),VA,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
52.44006944,38344.0,23051.0,2016,178387,3.6L V6,HomeNet Automotive,WI,Gasoline,White,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
37.29854167,14682.0,40935.0,2018,180052,3.6L V6,Inventory Command Center,MA,Gasoline,Blue,other,Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
108.8879051,6039.0,44555.0,2018,180507,unknown,Cadillac Certified Program,NJ,Gasoline,Black,unknown,unknown,Good Deal,unknown,unknown,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
0.743425926,34978.0,25295.0,2015,183693,3.6L V6,HomeNet Automotive,IN,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Rare Sellers,False,High-Frequency Sources,False
93.92152778,37995.0,32500.0,2018,184076,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),DE,Gasoline,Other,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
69.40693287,1725.0,40500.0,2017,185858,3.6L V6,Inventory Command Center,MI,Gasoline,Black,black,8-Speed Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Low Rating,Rare Sellers,False,High-Frequency Sources,False
24.00625,40625.0,24991.0,2016,189885,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
384.9637153,18440.0,29995.0,2018,190013,3.6L V6,Inventory Command Center,PA,Gasoline,Gray,black,Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
7.489189815,16716.0,44995.0,2018,191533,3.6L V6 24V MPFI DOHC,Jeep Certified Program,IL,Gasoline,White,black,8-Speed Automatic,Fair Price,4WD,Premium Luxury,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
1.974386574,30881.0,21100.0,2015,191540,3.6L V6,Digital Motorworks (DMi),OH,E85 Flex Fuel,White,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
137.7897685,41401.0,25915.0,2017,192320,3.6L V6,HomeNet Automotive,WV,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
13.95961806,33590.0,20746.0,2015,193030,unknown,Jeep Certified Program,MI,Gasoline,Black,black,Automatic,Great Deal,unknown,unknown,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
8.954849537,17162.0,25500.0,2017,193080,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
55.98244213,23197.0,26191.0,2017,193101,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
176.4768866,32231.0,19995.0,2015,195623,3.6L V6,Digital Motorworks (DMi),MI,E85 Flex Fuel,Other,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
67.96043981,26255.0,26795.0,2015,196834,unknown,Jeep Certified Program,MD,Gasoline,Red,unknown,Automatic,Good Deal,unknown,unknown,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
8.970185185,39672.0,23000.0,2017,197121,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
102.7387269,17838.0,29500.0,2017,197420,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Other,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
240.7346296,7046.0,35588.0,2018,204842,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,White,other,8-Speed Automatic,Good Deal,FWD,Base,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,True
34.69549769,17.0,57000.0,2018,204983,3.0L V6,HomeNet Automotive,IL,Diesel,Black,black,8-Speed Automatic,Fair Price,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
36.97775463,43511.0,24800.0,2017,205206,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,Red,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
194.8237963,33316.0,30595.0,2018,205522,3.6L V6 24V MPFI DOHC,Jeep Certified Program,OH,Gasoline,Other,black,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Rare Sellers,False,Medium-Frequency Sources,True
139.9625231,10139.0,33933.0,2018,205863,3.6L V6 24V MPFI DOHC,Jeep Certified Program,NY,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
47.7672338,8.0,37992.0,2018,205906,3.6L V6,Inventory Command Center,MI,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Trailhawk,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
146.1013773,33729.0,30490.0,2017,208943,3.6L V6,Inventory Command Center,WI,Gasoline,Silver,black,8-Speed Automatic,Great Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
18.35236111,32574.0,28988.0,2016,209115,V6,Inventory Command Center,SC,Gasoline,White,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Rare Sellers,False,High-Frequency Sources,False
182.8510417,24082.0,26085.0,2017,209395,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,Blue,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
90.33145833,44736.0,23998.0,2015,211196,V6,Inventory Command Center,OH,Gasoline,Gray,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
3.488518519,35015.0,32495.0,2016,211561,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
81.97210648,23528.0,21815.0,2015,213373,3.6L V6,Digital Motorworks (DMi),IN,E85 Flex Fuel,Red,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
67.69542824,28801.0,22570.0,2015,215116,3.6L V6,HomeNet Automotive,NC,Gasoline,Black,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
99.5209375,42427.0,24500.0,2015,217470,3.6L V6,Inventory Command Center,PA,Gasoline,Other,black,Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
36.17138889,15222.0,36500.0,2018,220041,3.6L V6,HomeNet Automotive,IL,Gasoline,Blue,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
48.48684028,40208.0,24427.0,2017,220522,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),NY,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
21.49292824,30114.0,29987.0,2016,220805,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MO,Gasoline,Black,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
44.43527778,16473.0,38750.0,2018,221097,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),IL,Gasoline,Silver,unknown,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,True
131.7305324,39415.0,30723.0,2015,227330,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),WI,Gasoline,Other,unknown,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
180.4630208,12009.0,27719.0,2015,228117,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,White,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
90.78931713,17726.0,30292.0,2017,228118,V6,Inventory Command Center,WV,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
13.77759259,15550.0,47999.0,2017,228293,unknown,Cadillac Certified Program,NV,Gasoline,White,unknown,unknown,Good Deal,unknown,unknown,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
61.76128472,48395.0,27997.0,2015,228841,3.6L V6,HomeNet Automotive,IA,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
57.39045139,22938.0,39890.0,2017,229987,V6,Inventory Command Center,FL,Gasoline,Silver,black,8-Speed Automatic,Fair Price,AWD,Platinum,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
64.5227662,13677.0,35698.0,2017,230502,3.6L V6,Inventory Command Center,PA,Gasoline,White,beige,Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Rare Sellers,False,High-Frequency Sources,False
62.35106481,37624.0,26414.0,2015,231074,V6,Inventory Command Center,IL,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
74.19181713,34945.0,28695.0,2017,233010,3.6L V6,Jeep Certified Program,MI,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
68.5002662,31682.0,33195.0,2016,236835,5.7L V8,Digital Motorworks (DMi),OH,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
66.97938657,5.0,36529.0,2018,238437,3.6L V6,HomeNet Automotive,IL,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
2.848055556,11364.0,27998.0,2015,240140,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MD,Gasoline,Gray,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
54.02172454,35387.0,34900.0,2018,240468,3.6L V6,Inventory Command Center,KY,Gasoline,White,black,Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
8.847349537,27293.0,24598.0,2015,241577,3.6L V6,Digital Motorworks (DMi),MD,E85 Flex Fuel,Silver,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
42.2281713,23221.0,35995.0,2017,242259,3.6L V6,HomeNet Automotive,FL,Gasoline,Black,other,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,True
20.96505787,38282.0,27994.0,2015,242727,3.6L V6,Digital Motorworks (DMi),WI,E85 Flex Fuel,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
11.90570602,31906.0,29000.0,2017,243454,3.6L V6,Inventory Command Center,IL,Gasoline,Brown,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
209.6177431,40313.0,21592.0,2015,244432,3.6L V6,Inventory Command Center,PA,Gasoline,Silver,black,Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Rare Sellers,False,High-Frequency Sources,False
0.978645833,37295.0,28637.0,2015,247168,3.6L V6,Digital Motorworks (DMi),NY,E85 Flex Fuel,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
15.98332176,44274.0,24900.0,2017,247569,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
0.738333333,38972.0,23998.0,2015,247693,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Black,tan,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
326.9068403,7724.0,53994.0,2018,247968,unknown,Cadillac Certified Program,CA,Gasoline,White,unknown,unknown,Fair Price,unknown,unknown,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
54.91417824,17187.0,36995.0,2018,248066,V6,Cadillac Certified Program,TX,Gasoline,Silver,unknown,8-Speed Automatic,Good Deal,AWD,unknown,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
3.919733796,39190.0,27990.0,2017,248937,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,White,black,8-Speed Automatic,Great Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
30.91072917,23705.0,37882.0,2018,249911,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),CA,Gasoline,Silver,black,8-Speed Automatic,Fair Price,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,True
5.7346875,13039.0,32991.0,2017,251990,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),GA,Gasoline,Black,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Medium Volume Sellers,False,High-Frequency Sources,False
8.986539352,43956.0,26800.0,2015,255633,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),NC,Gasoline,Gray,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
69.96063657,46271.0,32177.0,2016,257586,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MN,Gasoline,Black,black,8-Speed Automatic,Fair Price,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
74.8612037,26980.0,32389.0,2018,258882,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),CA,Gasoline,Silver,black,8-Speed Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Average Rating,Rare Sellers,False,High-Frequency Sources,False
